witness_id,witness_type,source_a_id,source_a_name,source_b_id,source_b_name,path_a,path_b,target_id,target_name,same_source,interpretation,result
diamond:R2:R4:1461,same_source_direct_diamond,1461,Mixolydian ♭6,1461,Mixolydian ♭6,R2;R4,R4;R2,1497,Jyoti Swarupini,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1627,same_source_direct_diamond,1627,Superlocrian ♯6,1627,Superlocrian ♯6,R2;R4,R4;R2,1645,Dorian ♭5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1691,same_source_direct_diamond,1691,Dorian ♭2♭4,1691,Dorian ♭2♭4,R2;R4,R4;R2,1709,Dorian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1707,same_source_direct_diamond,1707,Dorian ♭2,1707,Dorian ♭2,R2;R4,R4;R2,1741,Dorian ♯4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1715,same_source_direct_diamond,1715,Dominant ♭2,1715,Dominant ♭2,R2;R4,R4;R2,1749,Acoustic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1717,same_source_direct_diamond,1717,Mixolydian,1717,Mixolydian,R2;R4,R4;R2,1753,Hungarian Major,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1819,same_source_direct_diamond,1819,Alt ♮6♯5,1819,Alt ♮6♯5,R2;R4,R4;R2,1837,Dorian Augmented,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1835,same_source_direct_diamond,1835,Dorian +♭2,1835,Dorian +♭2,R2;R4,R4;R2,1869,Lydian 7+♭3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1843,same_source_direct_diamond,1843,7-21 rooted state 1843,1843,7-21 rooted state 1843,R2;R4,R4;R2,1877,Aeroptian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1845,same_source_direct_diamond,1845,Mixolydian Augmented,1845,Mixolydian Augmented,R2;R4,R4;R2,1881,Lydian 7+♯2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1867,same_source_direct_diamond,1867,Lydian 7+♭23,1867,Lydian 7+♭23,R2;R4,R4;R2,1933,Dorian +𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1875,same_source_direct_diamond,1875,Persichetti,1875,Persichetti,R2;R4,R4;R2,1941,Dominant +𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1877,same_source_direct_diamond,1877,Aeroptian,1877,Aeroptian,R2;R4,R4;R2,1945,7-Z18 rooted state 1945,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1891,same_source_direct_diamond,1891,Hijaz Major,1891,Hijaz Major,R2;R4,R4;R2,1957,Dominant +♯3𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1893,same_source_direct_diamond,1893,Lydian 7+♯3,1893,Lydian 7+♯3,R2;R4,R4;R2,1961,Dominant +♯2♯3𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:1897,same_source_direct_diamond,1897,Lydian 7+♯23,1897,Lydian 7+♯23,R2;R4,R4;R2,1969,Dominant +♯3𝄪2♭4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2267,same_source_direct_diamond,2267,Scale 2267,2267,Scale 2267,R2;R4,R4;R2,2285,Supine,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2395,same_source_direct_diamond,2395,Alt ♮7,2395,Alt ♮7,R2;R4,R4;R2,2413,Harmonic Minor ♭5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2459,same_source_direct_diamond,2459,7-21 rooted state 2459,2459,7-21 rooted state 2459,R2;R4,R4;R2,2477,Harmonic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2475,same_source_direct_diamond,2475,Neapolitan Minor,2475,Neapolitan Minor,R2;R4,R4;R2,2509,Double Harmonic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2483,same_source_direct_diamond,2483,Double Harmonic,2483,Double Harmonic,R2;R4,R4;R2,2517,Lydian Harmonic Major,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2485,same_source_direct_diamond,2485,Harmonic Major,2485,Harmonic Major,R2;R4,R4;R2,2521,Scale 2521,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2651,same_source_direct_diamond,2651,7-25 rooted state 2651,2651,7-25 rooted state 2651,R2;R4,R4;R2,2669,Jeths' Mode,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2715,same_source_direct_diamond,2715,Neapolitan Major ♭4,2715,Neapolitan Major ♭4,R2;R4,R4;R2,2733,Melodic Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2731,same_source_direct_diamond,2731,Neapolitan Major,2731,Neapolitan Major,R2;R4,R4;R2,2765,Lydian Diminished,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2739,same_source_direct_diamond,2739,Rāga Supradhipam,2739,Rāga Supradhipam,R2;R4,R4;R2,2773,Lydian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2741,same_source_direct_diamond,2741,Ionian,2741,Ionian,R2;R4,R4;R2,2777,Aeolian Harmonic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2843,same_source_direct_diamond,2843,Neapolitan Major ♭4♯5,2843,Neapolitan Major ♭4♯5,R2;R4,R4;R2,2861,Melodic +,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2859,same_source_direct_diamond,2859,Neapolitan Major ♯5,2859,Neapolitan Major ♯5,R2;R4,R4;R2,2893,Lydian Augmented ♭3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2867,same_source_direct_diamond,2867,7-21 rooted state 2867,2867,7-21 rooted state 2867,R2;R4,R4;R2,2901,Lydian Augmented,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2869,same_source_direct_diamond,2869,Major Augmented,2869,Major Augmented,R2;R4,R4;R2,2905,Aeolian Flat,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2891,same_source_direct_diamond,2891,7-25 rooted state 2891,2891,7-25 rooted state 2891,R2;R4,R4;R2,2957,Melodic +4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2899,same_source_direct_diamond,2899,Lydian Augmented ♭2,2899,Lydian Augmented ♭2,R2;R4,R4;R2,2965,Ionian +𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2901,same_source_direct_diamond,2901,Lydian Augmented,2901,Lydian Augmented,R2;R4,R4;R2,2969,Scale 2969,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2915,same_source_direct_diamond,2915,Scale 2915,2915,Scale 2915,R2;R4,R4;R2,2981,Noh,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2917,same_source_direct_diamond,2917,Lydian Augmented ♯3,2917,Lydian Augmented ♯3,R2;R4,R4;R2,2985,Ionian +♯23𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:2921,same_source_direct_diamond,2921,Lydian Augmented ♯2♯3,2921,Lydian Augmented ♯2♯3,R2;R4,R4;R2,2993,Ionian +♯324,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3163,same_source_direct_diamond,3163,Alt ♮7♯6,3163,Alt ♮7♯6,R2;R4,R4;R2,3181,Melodic ♭5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3227,same_source_direct_diamond,3227,Neapolitan Major ♭4♯6,3227,Neapolitan Major ♭4♯6,R2;R4,R4;R2,3245,Rāga Daulati,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3243,same_source_direct_diamond,3243,Mela Rupavati,3243,Mela Rupavati,R2;R4,R4;R2,3277,7-21 rooted state 3277,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3251,same_source_direct_diamond,3251,7-19 rooted state 3251,3251,7-19 rooted state 3251,R2;R4,R4;R2,3285,Mela Citrambari,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3253,same_source_direct_diamond,3253,Mela Naganandini,3253,Mela Naganandini,R2;R4,R4;R2,3289,Rasikapriya,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3355,same_source_direct_diamond,3355,Phrygian +♭4,3355,Phrygian +♭4,R2;R4,R4;R2,3373,Melodic +♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3371,same_source_direct_diamond,3371,Neapolitan Maj ♯5♯6,3371,Neapolitan Maj ♯5♯6,R2;R4,R4;R2,3405,Phrygian +♮2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3379,same_source_direct_diamond,3379,7-Z18 rooted state 3379,3379,7-Z18 rooted state 3379,R2;R4,R4;R2,3413,Leading Whole-Tone,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3381,same_source_direct_diamond,3381,Ionian +♯6,3381,Ionian +♯6,R2;R4,R4;R2,3417,Lydian +♯26,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3403,same_source_direct_diamond,3403,Enigmatic Minor,3403,Enigmatic Minor,R2;R4,R4;R2,3469,Melodic +♯6𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3411,same_source_direct_diamond,3411,Enigmatic,3411,Enigmatic,R2;R4,R4;R2,3477,Ionian +♯64,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3413,same_source_direct_diamond,3413,Leading Whole-Tone,3413,Leading Whole-Tone,R2;R4,R4;R2,3481,Scale 3481,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3427,same_source_direct_diamond,3427,Phrygian +♯3,3427,Phrygian +♯3,R2;R4,R4;R2,3493,Ionian +♯3♯6𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3429,same_source_direct_diamond,3429,Lydian +♯36,3429,Lydian +♯36,R2;R4,R4;R2,3497,Superlydian Augmented 𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3433,same_source_direct_diamond,3433,Superlydian Augmented,3433,Superlydian Augmented,R2;R4,R4;R2,3505,Superlydian Augmented 24,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3611,same_source_direct_diamond,3611,7-4 rooted state 3611,3611,7-4 rooted state 3611,R2;R4,R4;R2,3629,Melodic 𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3627,same_source_direct_diamond,3627,Neapolitan Maj 5♯6,3627,Neapolitan Maj 5♯6,R2;R4,R4;R2,3661,Melodic ♯4𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3635,same_source_direct_diamond,3635,Ionian ♭25♯6,3635,Ionian ♭25♯6,R2;R4,R4;R2,3669,Ionian ♯4𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3637,same_source_direct_diamond,3637,Rāga Rageshri,3637,Rāga Rageshri,R2;R4,R4;R2,3673,Scale 3673,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3659,same_source_direct_diamond,3659,Phrygian +5,3659,Phrygian +5,R2;R4,R4;R2,3725,Eurean Mode VI,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3667,same_source_direct_diamond,3667,Lydian ♭25♯6,3667,Lydian ♭25♯6,R2;R4,R4;R2,3733,Ionian 𝄪4𝄪5♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3669,same_source_direct_diamond,3669,Ionian ♯4𝄪5♯6,3669,Ionian ♯4𝄪5♯6,R2;R4,R4;R2,3737,Scale 3737,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3683,same_source_direct_diamond,3683,Phrygian +♯35,3683,Phrygian +♯35,R2;R4,R4;R2,3749,Rāga Sorati,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3685,same_source_direct_diamond,3685,7-Z18 rooted state 3685,3685,7-Z18 rooted state 3685,R2;R4,R4;R2,3753,Superaugmented ♯3𝄪4𝄪5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3689,same_source_direct_diamond,3689,Scale 3689,3689,Scale 3689,R2;R4,R4;R2,3761,Rāga Madhuri,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3723,same_source_direct_diamond,3723,Phrygian +45,3723,Phrygian +45,R2;R4,R4;R2,3853,7-4 rooted state 3853,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3731,same_source_direct_diamond,3731,Aeryrian,3731,Aeryrian,R2;R4,R4;R2,3861,Ionian ♯45♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3733,same_source_direct_diamond,3733,Ionian 𝄪4𝄪5♯6,3733,Ionian 𝄪4𝄪5♯6,R2;R4,R4;R2,3865,Ionian ♯2♯45♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R2:R4:3747,same_source_direct_diamond,3747,Superlydian Augmented ♭2𝄪4𝄪5,3747,Superlydian Augmented ♭2𝄪4𝄪5,R2;R4,R4;R2,3877,Ionian ♯3♯45♯6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
